ID;preposition;pre_lemma;meaning;NPN;construction;syntactic_function;noun;number_of_noun;Type;other_cxn;context_pre;costr;context_post;assignment_0;assignment_1;assignment_2;assignment_3;assignment_4;split
158;a;dire;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;Senza un ordine preciso, ma, come si dice,;goccia a goccia;, mi giungevano, nell'angosciosa notte successiva alla sua morte i ricordi di quelle impressioni della vita familiare che avevo colto allora.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
144;a;passare;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;È però forse più pratico procurarsi un buon prodotto, già confezionato in forma di oliatore, con il quale passare,;goccia a goccia;, tutte le maglie della catena.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
673;a;quello;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;In fondo, la crisi dell'università è il prodotto di due silenzi: uno è quello,;volta a volta;connivente, frustrato, desensibilizzato, del mondo accademico stesso, che vede e soffre le pecche del sistema e dei comportamenti, ma non sa uscirne con proposte generali e comportamenti adeguati.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
130;a;che;juxtaposition/contact;dorso a dorso;yes;modifier;dorso;sg;_;_;Avvicinandosi si trovano - e si vedono da vicino - centinaia di bellissimi uccelli che,;dorso a dorso;, sembrano coprire l'acqua con un manto rosato.;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
650;a;comprendere;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Chiarite le tappe di questo itinerario, resta solo da comprendere,;volta a volta;, a quale di esse si trovi un'anima, quale stadio di sviluppo abbia raggiunto una comunità o un popolo, per partire da ciò che hanno compreso e condurli, secondo i tempi di crescita stabiliti da Dio, alla pienezza della conoscenza divina.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
189;a;svuotare;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;La fine portava la festa, il maiale si svuotava;goccia a goccia;, in chiesa il prete issava il Cristo infreddolito sulla croce e dava l'ostia ai credenti, le strade si riempivano, sulla terra bianca la chiazza rossa si stendeva con la lentezza delle cose passate, e il mio sguardo non trovava rifugio.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
2;a;confinare;juxtaposition/contact;balcone a balcone;yes;modifier;balcone;sg;_;_;La comunità di gatti che mi ospita sta nell'appartamento in cui abitiamo, che confina,;balcone a balcone;, con un altro appartamento nel quale viveva fino a poco tempo fa una gatta vecchia e sola.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train
664;a;disattenzione;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Roberto non capiva se essa, per disattenzione,;volta a volta;gli attribuisse i detti e i fatti di un altro, oppure lo provocasse con civetteria.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
658;a;avere;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;E sul ritardo contano i dottrinari tedeschi per giudicarle poi inutili (dopo aver;volta a volta;tentato di dimostrarle pericolose o illegali).;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
175;a;amarezza;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;Il generale si mise a distillare le sue amarezze;goccia a goccia;.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
640;a;accanto;juxtaposition/contact;testa a testa;yes;modifier;testa;sg;_;_;Banga salì subito sul letto con lui, si sdraiò lì accanto,;testa a testa;, e il procuratore, con una mano sul collo dell'animale, chiuse finalmente gli occhi.;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train
73;a;rischiare;succession/iteration/distributivity;brano a brano;yes;modifier;brano;sg;_;_;È sensibile ai tentativi dei poeti di rischiarare;brano a brano;l'ancora vasta oscurità delle cose non dette.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train
129;a;impilare;juxtaposition/contact;dorso a dorso;yes;modifier;dorso;sg;_;_;"Vittorio scosta qualche altra grande tela appoggiata alla parete, giusto abbastanza per farmi dare un'occhiata; me ne fa vedere alcune di quelle più piccole, impilate";dorso a dorso;sul tavolo di legno grezzo.;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
69;a;sviluppare;juxtaposition/contact;braccio a braccio;yes;modifier;braccio;sg;_;_;Primo edificio per la musica progettato dallo studio di Michel Rojkind, è il frutto di un processo progettuale sviluppato;braccio a braccio;con la direzione dell'Orchestra: le scelte riguardanti il tipo di sala, il numero di sedute e le destinazioni funzionali degli ambienti sono dunque condivise e volute dai successivi inquilini dello spazio.;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
164;a;che;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;Meg Conti scoppiò a piangere, tanta era l'emozione, ma erano lacrime dolci che;goccia a goccia;le lavavano un'antica colpa e le ridavano il desiderio di vivere.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
172;a;centellinare;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;«Be', non spetta a noi ammirare questo centellinare;goccia a goccia;,» rispose Theresa.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
681;a;vedere;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Questa è dunque divisibile in due tetrastici ben distinti, distinzione che facilita il compito di anticipazione e ricerca del poeta, il quale ha ache vedere;volta a volta;con una forma strofaica più breve di quella relativamente lunga dell'ottava.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
288;a;Dio;succession/iteration/distributivity;grado a grado;yes;modifier;grado;sg;_;_;[La scienza politica] chiarisce come scenda la rivelazione da presso Dio,;grado a grado;, fino al primo governante.;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train
132;a;via;succession/iteration/distributivity;fibra a fibra;yes;modifier;fibra;sg;_;_;La sua voce si impoveriva man mano che andava avanti, come se le sue parole si portassero via;fibra a fibra;il tessuto del suo timbro.;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
666;a;dare;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Per tutto il tragitto padre Boni non aveva aperto bocca se non per dargli,;volta a volta;, le indicazioni per l'itinerario da seguire.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
638;a;essere;juxtaposition/contact;testa a testa;yes;modifier;testa;sg;_;_;Seduti a un tavolino erano;testa a testa;il luminare di Oxford e il cameriere, l'instancabile cercatore della tomba, sorbendo una tazza di tè.;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train
292;a;superare;succession/iteration/distributivity;grado a grado;yes;modifier;grado;sg;_;_;Lotto, come molti di noi, con difficoltà economiche, che spero di superare,;grado a grado;.;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train
680;a;scagliare;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;I suoi attori, ancora stancamente presenti, si scagliano;volta a volta;contro il sistema della partitocrazia, contro il regime del Caf, contro un sistema imprenditoriale arretrato, contro un mondo dell'informazione che ha preferito distorcere il suo prodotto (ma c'è chi preferisce considerarlo un servizio) al di là del lecito, contro l'organizzazione statale: tutti elementi indubbiamente intrecciati, ma ciascuno dotato anche di vita propria e di inesauribili capacità di sopravvivere alla sua stessa pubblica sconfessione.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
652;a;succedere;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;"Presentati in tavola questi piatti, ""tutte le conversazioni cessarono per la pienezza dei cuori...; e quando i piatti di servizio erano passati, vidi succedersi";volta a volta;"su tutte le fisionomie il fuoco del desiderio, l'estasi della gioia, il riposo perfetto della beatitudine"".";train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
149;a;irrigazione;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;Ai due lati del viale, dentro gabbie di ferro avvolte di tela di sacco per ripararle dalle tempeste di sabbia, alcune piante di poinciana nutrite dall'irrigazione;goccia a goccia;e ancora incredule sul senso della propria esistenza.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
137;a;costruire;succession/iteration/distributivity;fotogramma a fotogramma;yes;modifier;fotogramma;sg;_;_;Una mitologia personale, insomma, costruita;fotogramma a fotogramma;"ritagliandomi di netto ciò che è necessario per un Olimpo fatto in casa: un pugno di tragedie sofoclee, uomini ed eroi, martiri casuali, omicidi senza fonte e senza fine; oppure: confondendo l'universo condiviso con gli album personali: eccola una foto di mio padre tale e quale a Satta Flores in C'eravamo tanto amati.";train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
290;a;venire;succession/iteration/distributivity;grado a grado;yes;modifier;grado;sg;_;_;Dormo fondo e poi vengo;grado a grado;in superficie, in una specie di ascensione inevitabile da galleggiante di sughero che sale dal fondo melmoso attraverso l'opacità che diventa via via più trasparente fino a proprio sotto il piano argentato tremolante della luce violenta.;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train
133;a;percorrere;succession/iteration/distributivity;fibra a fibra;yes;modifier;fibra;sg;_;_;Le sembrava che Francesco fosse improvvisamente penetrabile alla sua conoscenza e che avrebbe potuto percorrerlo;fibra a fibra;, come si fa con uno strumento musicale le cui note appartengano a uno spartito certo.;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
146;a;vivere;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;I suoi occhi sfavillano ora di un desiderio mai visto di vita, di piacere, ora di tristezza profonda, vissuta;goccia a goccia;, una desolazione tanto esausta da sconfinare nell'ironia.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
163;a;bere;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;"È solo che mi piace sentirti parlare di quando il mare si poteva vedere, di quando ci si poteva entrare dentro; mi piace bere,";goccia a goccia;, quel distillato di saggezza che... --- Il distillato di tua mamma!;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
70;a;cui;succession/iteration/distributivity;brano a brano;yes;modifier;brano;sg;_;_;"""E siccome era stato portato lì davanti con tutti i suoi paramenti sacerdotali, iniziò un rito in cui";brano a brano;i paramenti gli venivano levati sinoa che rimase in quella vesticciola che a Firenze chiamano cioppa.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train
169;a;vita;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;Si lavorava da sole a sole, alcuni incidendo gli alberi per togliergli la vita;goccia a goccia;, altri cuocendo il liquido raccolto per ispessirlo e farne grandi palle.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
128;a;contatto;juxtaposition/contact;cuore a cuore;yes;modifier;cuore;sg;_;_;E poi ci fu la marsupioterapia, il primo contatto;cuore a cuore;.;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
76;a;sfilare;succession/iteration/distributivity;ciocca a ciocca;yes;modifier;ciocca;sg;_;_;Il più attuale si fa sfilando;ciocca a ciocca;, per creare l'effetto piuma, che alleggerisce la pettinatura e rende la piega particolarmente facile.;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
126;a;mano;juxtaposition/contact;cuore a cuore;yes;modifier;cuore;sg;_;_;Invece la stava invitando a camminare al suo fianco, mano nella mano,;cuore a cuore;.;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
706;a;proporre;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Piuttosto sulla capacità di costruirsi sul dialogo (e sul conflitto) con i luoghi, con le condizioni, con l'altro e di proporre,;volta a volta;a partire da essi, l'emersione di una verità: limitata, provvisoria e specifica quanto universale nelle sue intenzionalità.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
648;a;TV;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Ma quella virtualità che connota la realtà televisiva e rende la tv,;volta a volta;, spettacolare, ingannatrice, sedativa, omologante, esorcizzante, evasiva, legittimante, vicaria, è anche dovuta alla nostra virtualità crescente.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
72;a;scuoiare;succession/iteration/distributivity;brano a brano;yes;modifier;brano;sg;_;_;Ma non primadi aver beccato Nauplio finoa levargli la pelle, a scuoiarlo,;brano a brano;.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train
161;a;scorrere;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;Nel braccio di Bruno è conficcato l'ago e lungo il flessibile scorre;goccia a goccia;la medicina che per il momento regala al suo volto un'aria distesa e l'ombra di un sorriso.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
703;a;che;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Anche da questo lato il rispetto per altri torna a riproporsi con una regola che;volta a volta;può richiedere la testimonianza della parola o del silenzio.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
661;a;cui;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Mangi, beva, dorma, suoni, lavori o vada a spasso con la sua splendida ragazza tunisina, qualunque cosa faccia, non sopporta di essere distratto da ciò in cui,;volta a volta;, è impegnato.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
134;a;cadere;succession/iteration/distributivity;fiocco a fiocco;yes;modifier;fiocco;sg;_;_;La neve continuava a cadere,;fiocco a fiocco;a fiocco accresceva lo spessore di bianco e di silenzio, senso di distanza dal resto del mondo.;train|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;train
667;a;prepuzio;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Di lì, stringendo di nuovo con forza, la mano ripartiva verso il basso dell'asta, tendendo il prepuzio,;volta a volta;strangolando la carne tumescente o allentando la stretta, sfiorando appena la mucosa o molestandola, massaggiando con grandi movimenti del polso oppure tormentando con brevi colpi senza pietà... Il glande, raddoppiato di volume, si infuocava e sembrava ad ogni istante sempre più prossimo a esplodere.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
660;a;incarnazione;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Per questo uomini non sprovveduti hanno pensato, nel corso dei secoli, ai Signori o al Re del Mondo, forse non una persona fisica, un ruolo, un ruolo collettivo, l'incarnazione;volta a volta;provvisoria di una Intenzione Stabile.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
176;a;parsimonia;succession/iteration/distributivity;goccia a goccia;yes;modifier;goccia;sg;_;_;La medicina nutriva Malaussene con parsimonia,;goccia a goccia;.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train|yes|a|_|_;train
709;a;essere;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;"Sono anche, e qui Isnenghi non potrebbe essere più esplicito, coloro che entrano in azione ""ogni volta che risuona un richiamo di guerra, contro un qualsiasi nemico esterno, sia";volta a volta;Gheddafi, Saddam o Milosevic.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
689;a;stare;succession/iteration/distributivity;volta a volta;yes;modifier;volta;sg;_;_;Per esempio lo spazio cosmologico, che è stato;volta a volta;pensato e descritto finito, o infinito, e gli infiniti mondi nello spazio infinito immaginati da Giordano Bruno gli costaronola vita, limitato o illimitato.;train|yes|a|_|_;test|yes|a|_|_;train|yes|a|_|_;test|yes|a|_|_;test|yes|a|_|_;train
1891;su;necessario;greater_plurality/accumulation;permessi su permessi;yes;nominal;permesso;pl;_;_;Il secondo problema è quello del rispetto delle norme: per gestire correttamente una discoteca sarebbero necessari;permessi su permessi;, certificati su certificati.;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train
1750;su;dimostrare;succession/iteration/distributivity;giorno su giorno;yes;modifier;giorno;sg;_;_;Ne praticavano una da dimostrare;giorno su giorno;, tra gli agguati subiti e quelli resi.;train|yes|su|_|_;test|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;test|yes|su|_|_;train
1909;su;me;greater_plurality/accumulation;pile su pile;yes;nominal;pile;pl;_;_;Io volavo alle casse, Pabs disimballava, registrava, smistava e scaricava sudi me;pile su pile;di CD a velocità supersonica.;train|yes|su|_|_;test|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train|yes|su|_|_;train
